Intensity_W_per_m2,Optical_Power_mW,Fprime0_mF0_MHz,Fprime1_mF1_MHz,Fprime1_mF-1_MHz,Fprime1_mF0_MHz,Fprime2_mF-1_MHz,Fprime2_mF0_MHz,Fprime2_mF2_MHz,Fprime2_mF-2_MHz,Fprime2_mF1_MHz,Fprime3_mF-1_MHz,Fprime3_mF-2_MHz,Fprime3_mF3_MHz,Fprime3_mF2_MHz,Fprime3_mF-3_MHz,Fprime3_mF1_MHz,Fprime3_mF0_MHz
58.58585858585858,108.09264477985221,-0.07342082822475103,0.03220092410320614,0.03220092410320609,-0.05941503048974766,0.3079575086219365,0.3089358463847826,0.16269649535621913,0.16269649535621908,0.3079575086219364,0.6196062479174921,0.5686330228038127,0.345953855677429,0.5686330228038127,0.345953855677429,0.6196062479174921,0.6338040486497794
60.60606060606061,111.81997735846781,-0.06714486979356127,0.038823151239473844,0.03882315123947394,-0.05380416175984217,0.3229364952914175,0.3237116127177322,0.16921439842013128,0.16921439842013114,0.3229364952914175,0.6348597558580413,0.5831668445040398,0.35120258345940936,0.5831668445040397,0.35120258345940936,0.6348597558580412,0.6492449046840131
62.62626262626263,115.5473099370834,-0.060917916551353916,0.045376832973060305,0.04537683297306046,-0.048203648035752084,0.33796457204356684,0.3385363842396639,0.175676454395835,0.175676454395835,0.3379645720435665,0.6501327191186032,0.5977565132924747,0.3564513112413896,0.5977565132924747,0.3564513112413896,0.6501327191186027,0.6646961157240618
64.64646464646465,119.274642515699,-0.05473687154279611,0.05186680559703765,0.05186680559703763,-0.04261306592999931,0.35303786410095517,0.353407063995245,0.1820858277250233,0.18208582772502335,0.35303786410095545,0.665424176183535,0.6123988647274254,0.3617000390233699,0.6123988647274258,0.3617000390233699,0.6654241761835352,0.6801572583824482
66.66666666666666,123.00197509431459,-0.048598864264855844,0.05829749186121551,0.05829749186121542,-0.0370320140397761,0.36815285146368,0.3683207814814438,0.18844548480443812,0.18844548480443818,0.3681528514636797,0.6807332243029303,0.6270909324121496,0.36694876680535027,0.6270909324121496,0.36694876680535027,0.6807332243029302,0.6956279312563637
68.68686868686868,126.72930767293018,-0.0425012335703956,0.06467293892367258,0.06467293892367239,-0.03146011159111263,0.3833063350866469,0.3832748755511223,0.19475820541371336,0.19475820541371336,0.38330633508664674,0.696059015363804,0.6418299365670136,0.37219749458733054,0.6418299365670134,0.37219749458733054,0.6960590153638035,0.7111077535718394
70.70707070707071,130.45664025154576,-0.03644151165540494,0.07099685318898807,0.07099685318898825,-0.02589699717793606,0.39849540585572457,0.3982668784002704,0.20102659387226937,0.20102659387226962,0.39849540585572457,0.7114007520757077,0.6566132728725967,0.37744622236931086,0.6566132728725966,0.37744622236931086,0.7114007520757081,0.7265963639228018
72.72727272727272,134.18397283016137,-0.03041740912818443,0.07727263210831908,0.07727263210831888,-0.020342327588749095,0.4137174163118628,0.4132945006371893,0.20725308983433277,0.2072530898343327,0.41371741631186304,0.7267576844465364,0.6714385016746723,0.3826949501512911,0.6714385016746722,0.3826949501512911,0.7267576844465363,0.7420934190977544
74.74747474747474,137.91130540877697,-0.024426801137978658,0.08350339308236387,0.08350339308236403,-0.014795776714258699,0.42896995500472357,0.4283556174111225,0.21343997865763487,0.21343997865763495,0.4289699550047236,0.7421291065259286,0.6863033376155094,0.38794367793327145,0.6863033376155091,0.38794367793327145,0.7421291065259285,0.7575985929874025
76.76767676767678,141.63863798739257,-0.01846771452593917,0.08969199964714718,0.08969199964714723,-0.009257034529805759,0.44425082331686283,0.4434482555632224,0.2195894013027599,0.21958940130275986,0.44425082331686283,0.7575143533953039,0.7012056397345231,0.3931924057152518,0.7012056397345232,0.3931924057152518,0.7575143533953039,0.773111575567089
78.78787878787878,145.36597056600814,-0.012538315951538492,0.09584108514232173,0.09584108514232169,-0.0037258061469641625,0.45955801457821643,0.4585705817529608,0.22570336373725736,0.2257033637372573,0.4595580145782167,0.7729127983850734,0.7161434020641647,0.3984411334972321,0.7161434020641646,0.3984411334972321,0.7729127983850733,0.7886320719483866
80.80808080808082,149.09330314462375,-0.006636900941463705,0.10195307406827625,0.10195307406827593,0.001798189070891313,0.47488969528257824,0.47372089150702495,0.23178374583214806,0.231783745832148,0.474889695282578,0.7883238505010554,0.7311147447334133,0.4036898612792124,0.7311147447334132,0.4036898612792124,0.7883238505010558,0.8041598014946699
82.82828282828282,152.82063572323932,-0.0007618838047688634,0.1080302013360704,0.10803020133607039,0.007315218333815244,0.49024418821863575,0.4888975991344693,0.23783230974895794,0.23783230974895794,0.4902441882186361,0.8037469520435011,0.7461179055807421,0.4089385890611927,0.7461179055807422,0.4089385890611927,0.8037469520435013,0.8196944969958851
84.84848484848484,156.54796830185495,0.005088211643117679,0.11407452960629419,0.11407452960629386,0.012825536195711135,0.5056199573347867,0.5040992284507209,0.24385070782343557,0.24385070782343532,0.5056199573347868,0.819181576403424,0.7611512322704042,0.414187316843173,0.7611512322704036,0.414187316843173,0.8191815764034243,0.8352359038981273
86.86868686868688,160.27530088047055,0.010914760604591902,0.1200879649015763,0.12008796490157653,0.018329385273985095,0.521015594167069,0.5193244042533863,0.24984048995808686,0.2498404899580869,0.5210155941670697,0.8346272260221574,0.7762131748998913,0.4194360446251533,0.7762131748998913,0.4194360446251533,0.8346272260221573,0.8507837795839931
88.88888888888889,164.0026334590861,0.016719045127900786,0.12607227066427124,0.12607227066427126,0.02382699692214401,0.5364298056716561,0.5345718444942161,0.2558031105400089,0.25580311054000904,0.5364298056716562,0.8500834305011732,0.7913022790821084,0.4246847724071336,0.7913022790821083,0.4246847724071336,0.8500834305011729,0.8663378926999726
90.9090909090909,167.7299660377017,0.022502261292464718,0.13202908041688496,0.13202908041688485,0.029318591858774338,0.551861403316256,0.5498403530937918,0.26173993490351655,0.26173993490351644,0.5518614033162564,0.8655497448502567,0.8064171794827399,0.42993350018911397,0.8064171794827397,0.42993350018911397,0.8655497448502574,0.881898022527482
92.92929292929293,171.45729861631727,0.028265525802290314,0.13795990916880926,0.1379599091688092,0.034804380756045986,0.5673092932977878,0.5651288133481049,0.26765224535903,0.26765224535902987,0.5673092932977881,0.881025747863099,0.8215565937913653,0.43518222797109424,0.8215565937913651,0.43518222797109424,0.8810257478630991,0.8974639583943493
94.94949494949495,175.1846311949329,0.034009882035345225,0.14386616369938526,0.14386616369938565,0.040284564790656036,0.5827724677663658,0.5804361818791889,0.2735412468108394,0.2735412468108394,0.5827724677663658,0.8965110406102436,0.836719317103695,0.44043095575307467,0.836719317103695,0.44043095575307467,0.8965110406102426,0.9130354991238786
96.96969696969695,178.91196377354848,0.039736305593669946,0.14974915183449514,0.1497491518344952,0.04575933615988434,0.5982499969476135,0.5957614830850035,0.279408071986867,0.2794080719868671,0.5982499969476137,0.9120052450401825,0.8519042166918063,0.44567968353505494,0.8519042166918063,0.44567968353505494,0.9120052450401825,0.9286124525187893
98.98989898989899,182.63929635216408,0.0454457093959047,0.1556100908219519,0.1556100908219516,0.051228878565242615,0.613741022066509,0.6111038040469077,0.2852537863035715,0.28525378630357145,0.6137410220665089,0.9275080026801293,0.8671102271392405,0.4509284113170352,0.8671102271392409,0.4509284113170352,0.9275080026801288,0.9441946348775699
101.01010101010101,186.36662893077968,0.051138948350820036,0.16145011489998035,0.16145011489997996,0.05669336766598834,0.6292447489862257,0.6264622898561308,0.29107939238878816,0.291079392388788,0.6292447489862258,0.9430189734286808,0.8823363458181639,0.45617713909901547,0.8823363458181632,0.45617713909901547,0.943018973428681,0.9597818705409624
103.03030303030303,190.09396150939526,0.05681682364747912,0.1672702821431057,0.16727028214310544,0.062152971504615614,0.6447604424848035,0.6418361393236109,0.2968858342846828,0.29688583428468257,0.6447604424848038,0.9585378344332762,0.8975816286864079,0.4614258668809958,0.8975816286864078,0.4614258668809958,0.9585378344332752,0.9753739914664746
105.05050505050505,193.82129408801086,0.06248008669480682,0.17307158066070452,0.17307158066070483,0.06760785090626237,0.6602874211009173,0.6572246010404228,0.3026740013521894,0.3026740013521895,0.6602874211009172,0.9740642790458617,0.91284518638304,0.46667459466297617,0.9128451863830402,0.46667459466297617,0.9740642790458611,0.9909708368289676
