6.325542570951586185e+02,1.407432099399574797e-08,1.407373916699815583e-08,1.405966458816442563e-08,-4.430608160709153392e-02,-4.430426147714344731e-01,-2.213010997058630913e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.365609348914858856e+02,1.415448222392160711e-08,1.415387827606664547e-08,1.413926954976998339e-08,-4.497992892976963863e-02,-4.497802145980550059e-01,-2.246593455110893700e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.405676126878130390e+02,1.423642937072858162e-08,1.423580227038350365e-08,1.422063455109196003e-08,-4.566906547625876334e-02,-4.566706590816864697e-01,-2.280934396731656655e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.445742904841401923e+02,1.432022012677377595e-08,1.431956878255733180e-08,1.430381579053845942e-08,-4.637406049457853258e-02,-4.637196376738108028e-01,-2.316061904649949987e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.485809682804674594e+02,1.440591480588137102e-08,1.440523806250088900e-08,1.438887198429650503e-08,-4.709551061247432835e-02,-4.709331133984827611e-01,-2.352005402491034847e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.525876460767947265e+02,1.449357649411065067e-08,1.449287312785872708e-08,1.447586450866176045e-08,-4.783404146955600594e-02,-4.783173391545114117e-01,-2.388795733989726333e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.565943238731218798e+02,1.458327121107472687e-08,1.458253992495351737e-08,1.456485755212798844e-08,-4.859030946586117422e-02,-4.858788751800118266e-01,-2.426465247792615632e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.606010016694490332e+02,1.467506808268163145e-08,1.467430750111923988e-08,1.465591827802370647e-08,-4.936500363656728951e-02,-4.936246077763710161e-01,-2.465047888310000435e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.646076794657763003e+02,1.476903952625292340e-08,1.476824818937244966e-08,1.474911699855682741e-08,-5.015884766351290380e-02,-5.015617693979953495e-01,-2.504579293121999228e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.686143572621035673e+02,1.486526144906704869e-08,1.486443780646473302e-08,1.484452736120908871e-08,-5.097260203522435695e-02,-5.096979602245460539e-01,-2.545096897491605059e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.726210350584307207e+02,1.496381346147759268e-08,1.496295586546145458e-08,1.494222654851152917e-08,-5.180706636829734285e-02,-5.180411713438626276e-01,-2.586640046591080377e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.766277128547578741e+02,1.506477910587024302e-08,1.506388580410525280e-08,1.504229549233174441e-08,-5.266308190426192276e-02,-5.265998096865314171e-01,-2.629250116107465729e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.806343906510851411e+02,1.516824610284928443e-08,1.516731523034896946e-08,1.514481910391361766e-08,-5.354153419748591131e-02,-5.353827248672754502e-01,-2.672970641959105720e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.846410684474124082e+02,1.527430661618579720e-08,1.527333618658317528e-08,1.524988652103268450e-08,-5.444335601126090024e-02,-5.443992381041904416e-01,-2.717847459928580456e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.886477462437395616e+02,1.538305753821737183e-08,1.538204543424041315e-08,1.535759137376604932e-08,-5.536953044098787136e-02,-5.536591734045150925e-01,-2.763928856099269193e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.926544240400667150e+02,1.549460079756558355e-08,1.549354476063335311e-08,1.546803207052743425e-08,-5.632109428536294371e-02,-5.631728912254052588e-01,-2.811265729074132302e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.966611018363939820e+02,1.560904369123433731e-08,1.560794131008009840e-08,1.558131210618632590e-08,-5.729914168868067981e-02,-5.729513248402701153e-01,-2.859911765057196575e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.006677796327212491e+02,1.572649924337343874e-08,1.572534794158955949e-08,1.569754039427867137e-08,-5.830482807986072519e-02,-5.830060196660342697e-01,-2.909923626992330092e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
7.046744574290484024e+02,1.584708659323954289e-08,1.584588361562600859e-08,1.581683162552694379e-08,-5.933937443659258182e-02,-5.933491758344715539e-01,-2.961361159081484118e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
